"SourceAdd","SourcePort","DestinationAdd","DestinationPort","Protocol","Length","TCP Window Size","TCP Length","UDP Length","HTTP Request Method"
"65.55.15.244","80","10.0.2.15","2537","TCP","60","8760","0","",""
"65.55.15.244","80","10.0.2.15","2536","TCP","60","8760","0","",""
"65.55.15.244","80","10.0.2.15","2537","HTTP/XML","942","8760","888","",""
"10.0.2.3","53","10.0.2.15","61870","DNS","345","","","311",""
"10.0.2.15","2539","198.104.200.146","80","TCP","62","64240","0","",""
"65.55.15.244","80","10.0.2.15","2536","TCP","590","8760","536","",""
"65.55.15.244","80","10.0.2.15","2536","HTTP/XML","369","8760","315","",""
"10.0.2.15","2536","65.55.15.244","80","TCP","54","64240","0","",""
"198.104.200.146","80","10.0.2.15","2539","TCP","60","8192","0","",""
"10.0.2.15","2539","198.104.200.146","80","TCP","54","64240","0","",""
"172.16.255.1","10650","184.85.226.161","443","TCP","54","64852","0","",""
"172.16.255.1","10652","184.85.226.161","443","TCP","54","65020","0","",""
"10.0.2.15","2537","65.55.15.244","80","HTTP","883","64240","829","","GET"
"10.0.2.15","2539","198.104.200.146","80","HTTP","457","64240","403","","GET"
"10.0.2.15","2536","65.55.15.244","80","HTTP","882","64240","828","","GET"
"65.55.15.244","80","10.0.2.15","2537","TCP","60","8760","0","",""
"198.104.200.146","80","10.0.2.15","2539","TCP","60","8760","0","",""
"65.55.15.244","80","10.0.2.15","2536","TCP","60","8760","0","",""
"72.14.213.156","80","192.168.3.131","57231","TCP","60","671","0","",""
"192.168.3.131","57231","72.14.213.156","80","TCP","54","16445","0","",""
"109.227.83.14","6536","172.16.255.1","50983","UDP","349","","","315",""
"198.104.200.146","80","10.0.2.15","2539","HTTP","244","8760","190","",""
"65.55.15.244","80","10.0.2.15","2537","HTTP/XML","945","8760","891","",""
"147.31.122.1","443","172.16.255.1","10622","TCP","60","63942","0","",""
"172.16.255.1","10622","147.31.122.1","443","TLSv1","97","65092","43","",""
"72.14.213.156","80","192.168.3.131","57230","TCP","60","537","0","",""
"192.168.3.131","57230","72.14.213.156","80","TCP","54","16445","0","",""
"65.55.15.244","80","10.0.2.15","2536","TCP","1126","8760","1072","",""
"65.55.15.244","80","10.0.2.15","2536","TCP","590","8760","536","",""
"10.0.2.15","2536","65.55.15.244","80","TCP","54","64240","0","",""
"65.55.15.244","80","10.0.2.15","2536","TCP","590","8760","536","",""
"65.55.15.244","80","10.0.2.15","2536","HTTP/XML","1078","8760","1024","",""
"10.0.2.15","2536","65.55.15.244","80","TCP","54","64240","0","",""
"10.0.2.15","64982","10.0.2.3","53","DNS","81","","","47",""
"10.0.2.3","53","10.0.2.15","64982","DNS","289","","","255",""
"10.0.2.15","2540","207.46.105.186","80","TCP","62","64240","0","",""
"147.31.122.1","443","172.16.255.1","10622","TCP","60","63899","4","",""
"172.16.255.1","50983","66.209.190.84","4813","UDP","70","","","36",""
"10.0.2.15","2537","65.55.15.244","80","TCP","54","63349","0","",""
"10.0.2.15","2539","198.104.200.146","80","TCP","54","64050","0","",""
"207.46.105.186","80","10.0.2.15","2540","TCP","60","8192","0","",""
"10.0.2.15","2540","207.46.105.186","80","TCP","54","64240","0","",""
"10.0.2.15","2540","207.46.105.186","80","HTTP","451","64240","397","","GET"
"207.46.105.186","80","10.0.2.15","2540","TCP","60","8760","0","",""
"207.46.105.186","80","10.0.2.15","2540","HTTP","145","8760","91","",""
"10.0.2.15","48575","10.0.2.2","1900","SSDP","174","","","140","M-SEARCH"
"10.0.2.15","48575","10.0.2.2","1900","SSDP","175","","","141","M-SEARCH"
"10.0.2.2","48575","10.0.2.15","1900","ICMP","202","","","140","M-SEARCH"
"10.0.2.2","48575","10.0.2.15","1900","ICMP","203","","","141","M-SEARCH"
"172.16.255.1","10622","147.31.122.1","443","TCP","54","65088","0","",""
"10.0.2.15","2540","207.46.105.186","80","TCP","54","64149","0","",""
"147.31.122.1","443","172.16.255.1","10622","TLSv1","142","63899","88","",""
"172.16.255.1","50983","93.181.202.185","30757","UDP","63","","","29",""
"172.16.255.1","10622","147.31.122.1","443","TCP","54","65000","0","",""
"10.0.2.15","48575","10.0.2.2","1900","SSDP","174","","","140","M-SEARCH"
"10.0.2.15","48575","10.0.2.2","1900","SSDP","175","","","141","M-SEARCH"
"10.0.2.2","48575","10.0.2.15","1900","ICMP","202","","","140","M-SEARCH"
"10.0.2.2","48575","10.0.2.15","1900","ICMP","203","","","141","M-SEARCH"
"93.181.202.185","30757","172.16.255.1","50983","UDP","150","","","116",""
"172.16.255.1","10658","109.173.29.34","443","TCP","66","8192","0","",""
"172.16.255.1","10659","109.255.178.86","443","TCP","66","8192","0","",""
"172.16.255.1","50983","82.226.125.157","45834","UDP","74","","","40",""
"172.16.255.1","50983","71.10.26.41","14168","UDP","74","","","40",""
"172.16.255.1","50983","213.64.95.196","7892","UDP","74","","","40",""
"172.16.255.1","10622","147.31.122.1","443","TCP","58","65000","4","",""
"71.10.26.41","14168","172.16.255.1","50983","UDP","60","","","26",""
"172.16.255.1","50983","99.96.126.9","32178","UDP","74","","","40",""
"213.64.95.196","7892","172.16.255.1","50983","UDP","533","","","499",""
"82.226.125.157","45834","172.16.255.1","50983","UDP","60","","","26",""
"109.173.29.34","443","172.16.255.1","10658","TCP","66","8192","0","",""
"172.16.255.1","10658","109.173.29.34","443","TCP","54","65700","0","",""
"172.16.255.1","10658","109.173.29.34","443","SSLv2","126","65700","72","",""
"147.31.122.1","443","172.16.255.1","10622","TCP","60","63895","0","",""
"172.16.255.1","10622","147.31.122.1","443","TLSv1","145","65000","91","",""
"99.96.126.9","32178","172.16.255.1","50983","UDP","60","","","26",""
"147.31.122.1","443","172.16.255.1","10622","TCP","60","63804","4","",""
"10.0.2.15","48575","10.0.2.2","1900","SSDP","174","","","140","M-SEARCH"
"10.0.2.15","48575","10.0.2.2","1900","SSDP","175","","","141","M-SEARCH"
"10.0.2.2","48575","10.0.2.15","1900","ICMP","202","","","140","M-SEARCH"
"10.0.2.2","48575","10.0.2.15","1900","ICMP","203","","","141","M-SEARCH"
"109.255.178.86","443","172.16.255.1","10659","TCP","66","8192","0","",""
"172.16.255.1","10659","109.255.178.86","443","TCP","54","65700","0","",""
"172.16.255.1","10659","109.255.178.86","443","SSLv2","126","65700","72","",""
"109.173.29.34","443","172.16.255.1","10658","TLSv1","133","65536","79","",""
"172.16.255.1","10658","109.173.29.34","443","TLSv1","96","65620","42","",""
"172.16.255.1","10622","147.31.122.1","443","TCP","54","64996","0","",""
"192.168.3.131","57231","72.14.213.156","80","TCP","54","16445","0","",""
"192.168.3.131","57230","72.14.213.156","80","TCP","54","16445","0","",""
"192.168.3.131","57881","72.14.213.103","80","TCP","54","16445","0","",""
"192.168.3.131","57883","72.14.213.103","80","TCP","54","16101","0","",""
"192.168.3.131","57879","72.14.213.103","80","TCP","54","16146","0","",""
"192.168.3.131","57884","72.14.213.103","80","TCP","54","16445","0","",""
"192.168.3.131","57882","72.14.213.103","80","TCP","54","16445","0","",""
"192.168.3.131","57880","72.14.213.103","80","TCP","54","16445","0","",""
"192.168.3.131","57888","72.14.213.103","80","TCP","54","16445","0","",""
"192.168.3.131","57886","72.14.213.103","80","TCP","54","16445","0","",""
"192.168.3.131","57885","72.14.213.103","80","TCP","54","16325","0","",""
"192.168.3.131","57890","72.14.213.103","80","TCP","54","16445","0","",""
"192.168.3.131","57887","72.14.213.103","80","TCP","54","16445","0","",""
"192.168.3.131","57889","72.14.213.103","80","TCP","54","16089","0","",""
"192.168.3.131","57898","72.14.213.103","80","TCP","54","16445","0","",""
"192.168.3.131","57900","72.14.213.103","80","TCP","54","16445","0","",""
"192.168.3.131","57899","72.14.213.103","80","TCP","54","16205","0","",""
"192.168.3.131","57901","72.14.213.103","80","TCP","54","16445","0","",""
"192.168.3.131","57902","72.14.213.103","80","TCP","54","16445","0","",""
"192.168.3.131","57897","72.14.213.103","80","TCP","54","16445","0","",""
"192.168.3.131","57895","72.14.213.103","80","TCP","54","16445","0","",""
"192.168.3.131","57894","72.14.213.103","80","TCP","54","16445","0","",""
"192.168.3.131","57892","72.14.213.103","80","TCP","54","16445","0","",""
"192.168.3.131","57893","72.14.213.103","80","TCP","54","16445","0","",""
"192.168.3.131","57891","72.14.213.103","80","TCP","54","16445","0","",""
"192.168.3.131","57896","72.14.213.103","80","TCP","54","16445","0","",""
"192.168.3.131","57024","72.14.213.101","80","TCP","54","16363","0","",""
"109.173.29.34","443","172.16.255.1","10658","TLSv1","120","65536","66","",""
"172.16.255.1","10658","109.173.29.34","443","TCP","57","65552","3","",""
"72.14.213.156","80","192.168.3.131","57231","TCP","60","671","0","",""
"72.14.213.156","80","192.168.3.131","57230","TCP","60","537","0","",""
"72.14.213.103","80","192.168.3.131","57881","TCP","60","207","0","",""
"72.14.213.103","80","192.168.3.131","57883","TCP","60","274","0","",""
"72.14.213.103","80","192.168.3.131","57879","TCP","60","241","0","",""
"72.14.213.103","80","192.168.3.131","57882","TCP","60","274","0","",""
"72.14.213.103","80","192.168.3.131","57884","TCP","60","241","0","",""
"72.14.213.103","80","192.168.3.131","57888","TCP","60","207","0","",""
"72.14.213.103","80","192.168.3.131","57880","TCP","60","241","0","",""
"72.14.213.103","80","192.168.3.131","57886","TCP","60","224","0","",""
"72.14.213.103","80","192.168.3.131","57885","TCP","60","241","0","",""
"72.14.213.103","80","192.168.3.131","57887","TCP","60","207","0","",""
"72.14.213.103","80","192.168.3.131","57890","TCP","60","224","0","",""
"72.14.213.103","80","192.168.3.131","57898","TCP","60","257","0","",""
"72.14.213.103","80","192.168.3.131","57889","TCP","60","274","0","",""
"72.14.213.103","80","192.168.3.131","57900","TCP","60","274","0","",""
"72.14.213.103","80","192.168.3.131","57899","TCP","60","241","0","",""
"72.14.213.103","80","192.168.3.131","57902","TCP","60","274","0","",""
"72.14.213.103","80","192.168.3.131","57901","TCP","60","241","0","",""
"72.14.213.103","80","192.168.3.131","57897","TCP","60","241","0","",""
"72.14.213.103","80","192.168.3.131","57895","TCP","60","224","0","",""
"72.14.213.103","80","192.168.3.131","57894","TCP","60","224","0","",""
"72.14.213.103","80","192.168.3.131","57892","TCP","60","241","0","",""
"72.14.213.103","80","192.168.3.131","57893","TCP","60","257","0","",""
"72.14.213.103","80","192.168.3.131","57891","TCP","60","257","0","",""
"72.14.213.103","80","192.168.3.131","57896","TCP","60","224","0","",""
"72.14.213.101","80","192.168.3.131","57024","TCP","60","873","0","",""
"172.16.255.1","10661","67.215.65.132","443","TCP","66","8192","0","",""
"109.255.178.86","443","172.16.255.1","10659","TLSv1","133","65536","79","",""
"172.16.255.1","10659","109.255.178.86","443","TLSv1","114","65620","60","",""
"67.215.65.132","443","172.16.255.1","10661","TCP","66","65535","0","",""
"172.16.255.1","10661","67.215.65.132","443","TCP","54","65700","0","",""
"172.16.255.1","10661","67.215.65.132","443","TLSv1","189","65700","135","",""
"67.215.65.132","443","172.16.255.1","10661","TLSv1","1055","65696","1001","",""
"172.16.255.1","10661","67.215.65.132","443","TLSv1","252","64696","198","",""
"172.16.255.1","50983","207.47.250.146","52634","UDP","74","","","40",""
"172.16.255.1","50983","207.172.53.166","42304","UDP","74","","","40",""
"172.16.255.1","50983","111.250.201.8","62599","UDP","74","","","40",""
"172.16.255.1","10665","67.215.65.132","443","TCP","66","8192","0","",""
"172.16.255.1","10664","67.215.65.132","443","TCP","66","8192","0","",""
"172.16.255.1","50983","212.8.163.80","54900","UDP","60","","","26",""
"109.173.29.34","443","172.16.255.1","10658","TCP","60","65536","0","",""
"172.16.255.1","10658","109.173.29.34","443","TLSv1","64","65552","10","",""
"67.215.65.132","443","172.16.255.1","10661","TLSv1","113","65696","59","",""
"207.47.250.146","52634","172.16.255.1","50983","UDP","498","","","464",""
"172.16.255.1","10667","194.192.199.252","443","TCP","66","8192","0","",""
"67.215.65.132","443","172.16.255.1","10664","TCP","66","65535","0","",""
"172.16.255.1","10664","67.215.65.132","443","TCP","54","65700","0","",""
"172.16.255.1","10664","67.215.65.132","443","TLSv1","185","65700","131","",""
"67.215.65.132","443","172.16.255.1","10665","TCP","66","65535","0","",""
"172.16.255.1","10665","67.215.65.132","443","TCP","54","65700","0","",""
"172.16.255.1","10665","67.215.65.132","443","TLSv1","185","65700","131","",""
"172.16.255.1","10661","67.215.65.132","443","TLSv1","251","64640","197","",""
"172.16.255.1","10622","147.31.122.1","443","TCP","57","64996","3","",""
"207.172.53.166","42304","172.16.255.1","50983","UDP","498","","","464",""
"67.215.65.132","443","172.16.255.1","10664","TLSv1","1055","65696","1001","",""
"67.215.65.132","443","172.16.255.1","10665","TLSv1","1055","65696","1001","",""
"111.250.201.8","62599","172.16.255.1","50983","UDP","498","","","464",""
"172.16.255.1","10665","67.215.65.132","443","TLSv1","252","64696","198","",""
"172.16.255.1","10664","67.215.65.132","443","TLSv1","252","64696","198","",""
"67.215.65.132","443","172.16.255.1","10661","TLSv1","363","65696","309","",""
"172.16.255.1","10661","67.215.65.132","443","TCP","54","64328","0","",""
"67.215.65.132","443","172.16.255.1","10661","TCP","60","65696","0","",""
"172.16.255.1","10661","67.215.65.132","443","TCP","54","64328","0","",""
"109.173.29.34","443","172.16.255.1","10658","TLSv1","72","65536","18","",""
"194.192.199.252","443","172.16.255.1","10667","TCP","66","5840","0","",""
"172.16.255.1","10667","194.192.199.252","443","TCP","54","65700","0","",""
"172.16.255.1","10667","194.192.199.252","443","TLSv1","59","65700","5","",""
"172.16.255.1","10668","204.194.237.136","80","TCP","66","8192","0","",""
"67.215.65.132","443","172.16.255.1","10665","TLSv1","113","65696","59","",""
"67.215.65.132","443","172.16.255.1","10664","TLSv1","113","65696","59","",""
"67.215.65.132","443","172.16.255.1","10661","TCP","60","65696","0","",""
"172.16.255.1","10665","67.215.65.132","443","TLSv1","299","64640","245","",""
"172.16.255.1","10664","67.215.65.132","443","TLSv1","283","64640","229","",""
"147.31.122.1","443","172.16.255.1","10622","TCP","60","63801","0","",""
"172.16.255.1","10622","147.31.122.1","443","TLSv1","64","64996","10","",""
"172.16.255.1","10658","109.173.29.34","443","TCP","54","65536","0","",""
"204.194.237.136","80","172.16.255.1","10668","TCP","66","65535","0","",""
"172.16.255.1","10668","204.194.237.136","80","TCP","54","65700","0","",""
"172.16.255.1","10668","204.194.237.136","80","HTTP","610","65700","556","","GET"
"67.215.65.132","443","172.16.255.1","10665","TLSv1","427","65696","373","",""
"172.16.255.1","10665","67.215.65.132","443","TCP","54","64264","0","",""
"67.215.65.132","443","172.16.255.1","10665","TCP","60","65696","0","",""
"67.215.65.132","443","172.16.255.1","10664","TLSv1","411","65696","357","",""
"67.215.65.132","443","172.16.255.1","10664","TCP","60","65696","0","",""
"172.16.255.1","10665","67.215.65.132","443","TCP","54","64264","0","",""
"172.16.255.1","10664","67.215.65.132","443","TCP","54","64280","0","",""
"172.16.255.1","10664","67.215.65.132","443","TCP","54","64280","0","",""
"172.16.255.1","10669","204.194.237.136","80","TCP","66","8192","0","",""
"147.31.122.1","443","172.16.255.1","10622","TLSv1","60","63791","4","",""
"67.215.65.132","443","172.16.255.1","10665","TCP","60","65696","0","",""
"67.215.65.132","443","172.16.255.1","10664","TCP","60","65696","0","",""
"204.194.237.136","80","172.16.255.1","10669","TCP","66","65535","0","",""
"172.16.255.1","10669","204.194.237.136","80","TCP","54","65700","0","",""
"172.16.255.1","10669","204.194.237.136","80","HTTP","672","65700","618","","GET"
"194.192.199.252","443","172.16.255.1","10667","TCP","60","6144","0","",""
"194.192.199.252","443","172.16.255.1","10667","TLSv1","60","6144","5","",""
"172.16.255.1","10667","194.192.199.252","443","TLSv1","59","65692","5","",""
"172.16.255.1","50983","66.209.190.84","53679","UDP","70","","","36",""
"204.194.237.136","80","172.16.255.1","10668","TCP","60","65696","0","",""
"172.16.255.1","10622","147.31.122.1","443","TCP","54","64992","0","",""
"204.194.237.136","80","172.16.255.1","10669","HTTP","642","65696","588","",""
"172.16.255.1","10669","204.194.237.136","80","TCP","66","65700","0","",""
"204.194.237.136","80","172.16.255.1","10669","TCP","1514","65696","1460","",""
"204.194.237.136","80","172.16.255.1","10669","TCP","60","65696","0","",""
"172.16.255.1","10669","204.194.237.136","80","TCP","54","65700","0","",""
"172.16.255.1","10669","204.194.237.136","80","TCP","54","65700","0","",""
"172.16.255.1","10669","204.194.237.136","80","TCP","54","65700","0","",""
"172.16.255.1","10670","204.194.237.136","80","TCP","66","8192","0","",""
"204.194.237.136","80","172.16.255.1","10668","HTTP","490","65696","436","",""
"172.16.255.1","10668","204.194.237.136","80","TCP","66","65700","0","",""
"204.194.237.136","80","172.16.255.1","10668","TCP","1514","65696","1460","",""
"204.194.237.136","80","172.16.255.1","10668","TCP","60","65696","0","",""
"172.16.255.1","10668","204.194.237.136","80","TCP","54","65700","0","",""
"172.16.255.1","10668","204.194.237.136","80","TCP","54","65700","0","",""
"172.16.255.1","10668","204.194.237.136","80","TCP","54","65700","0","",""
"172.16.255.1","10659","109.255.178.86","443","TCP","114","65620","60","",""
"147.31.122.1","443","172.16.255.1","10622","TLSv1","131","63791","77","",""
"204.194.237.136","80","172.16.255.1","10669","TCP","60","65696","0","",""
"204.194.237.136","80","172.16.255.1","10670","TCP","66","65535","0","",""
"172.16.255.1","10670","204.194.237.136","80","TCP","54","65700","0","",""
"172.16.255.1","10670","204.194.237.136","80","HTTP","654","65700","600","","GET"
"172.16.255.1","50983","95.139.1.252","13208","UDP","63","","","29",""
"194.192.199.252","443","172.16.255.1","10667","TLSv1","60","6144","5","",""
"172.16.255.1","10667","194.192.199.252","443","TLSv1","455","65688","401","",""
"204.194.237.136","80","172.16.255.1","10668","TCP","60","65696","0","",""
"172.16.255.1","10622","147.31.122.1","443","TCP","54","64916","0","",""
"204.194.237.136","80","172.16.255.1","10670","TCP","60","65696","0","",""
"172.16.255.1","50983","92.247.222.20","25987","UDP","74","","","40",""
"172.16.255.1","10671","109.227.83.224","443","TCP","66","8192","0","",""
"172.16.255.1","10659","109.255.178.86","443","TCP","54","65620","0","",""
"204.194.237.136","80","172.16.255.1","10670","TCP","1514","65696","1460","",""
"204.194.237.136","80","172.16.255.1","10670","TCP","588","65696","534","",""
"172.16.255.1","10670","204.194.237.136","80","TCP","54","65700","0","",""
"204.194.237.136","80","172.16.255.1","10670","HTTP","60","65696","0","",""
"172.16.255.1","10670","204.194.237.136","80","TCP","54","65700","0","",""
"172.16.255.1","10670","204.194.237.136","80","TCP","54","65700","0","",""
"212.8.163.80","54900","172.16.255.1","50983","UDP","77","","","43",""
"109.255.178.86","443","172.16.255.1","10659","TLSv1","89","65536","35","",""
"172.16.255.1","10659","109.255.178.86","443","TCP","54","0","0","",""
"95.139.1.252","13208","172.16.255.1","50983","UDP","150","","","116",""
"204.194.237.136","80","172.16.255.1","10670","TCP","60","65696","0","",""
"172.16.255.1","50983","95.139.1.252","13208","UDP","76","","","42",""
"172.16.255.1","50983","24.78.140.118","24884","UDP","76","","","42",""
"172.16.255.1","50983","82.58.187.140","43187","UDP","76","","","42",""
"24.78.140.118","24884","172.16.255.1","50983","UDP","60","","","26",""
"109.227.83.224","443","172.16.255.1","10671","TCP","66","8192","0","",""
"172.16.255.1","10671","109.227.83.224","443","TCP","54","66240","0","",""
"172.16.255.1","10671","109.227.83.224","443","SSLv2","126","66240","72","",""
"172.16.255.1","50983","190.164.247.173","29044","UDP","76","","","42",""
"172.16.255.1","10667","194.192.199.252","443","TCP","455","65688","401","",""
"109.255.178.86","443","172.16.255.1","10659","TCP","60","65536","0","",""
"190.164.247.173","29044","172.16.255.1","50983","UDP","60","","","26",""
"82.58.187.140","43187","172.16.255.1","50983","UDP","60","","","26",""
"172.16.255.1","50983","118.6.206.252","48570","UDP","76","","","42",""
"172.16.255.1","50983","94.248.101.181","38685","UDP","76","","","42",""
"109.227.83.224","443","172.16.255.1","10671","TLSv1","133","66048","79","",""
"172.16.255.1","10671","109.227.83.224","443","TLSv1","83","66160","29","",""
"95.139.1.252","13208","172.16.255.1","50983","UDP","60","","","26",""
"194.192.199.252","443","172.16.255.1","10667","TLSv1","60","6144","5","",""
"172.16.255.1","10667","194.192.199.252","443","TCP","66","65688","0","",""
"172.16.255.1","50983","207.172.53.166","42304","UDP","63","","","29",""
"10.0.2.15","57632","10.0.2.3","53","DNS","86","","","52",""
"194.192.199.252","443","172.16.255.1","10667","TLSv1","77","7168","23","",""
"172.16.255.1","10667","194.192.199.252","443","TLSv1","59","65664","5","",""
"194.192.199.252","443","172.16.255.1","10667","TLSv1","1093","7168","1039","",""
"109.227.83.224","443","172.16.255.1","10671","TLSv1","89","66048","35","",""
"172.16.255.1","10671","109.227.83.224","443","TCP","57","66124","3","",""
"10.0.2.3","53","10.0.2.15","57632","DNS","241","","","207",""
"10.0.2.15","2542","207.46.113.78","443","TCP","62","64240","0","",""
"207.172.53.166","42304","172.16.255.1","50983","UDP","144","","","110",""
"172.16.255.1","50983","188.246.82.7","32291","UDP","76","","","42",""
"207.46.113.78","443","10.0.2.15","2542","TCP","60","8192","0","",""
"10.0.2.15","2542","207.46.113.78","443","TCP","54","64240","0","",""
"172.16.255.1","10667","194.192.199.252","443","TCP","54","64628","0","",""
"10.0.2.15","2542","207.46.113.78","443","SSLv2","132","64240","78","",""
"207.46.113.78","443","10.0.2.15","2542","TCP","60","8760","0","",""
"94.248.101.181","38685","172.16.255.1","50983","UDP","62","","","28",""
"194.192.199.252","443","172.16.255.1","10667","TLSv1","1514","7168","1460","",""
"194.192.199.252","443","172.16.255.1","10667","TLSv1","1514","7168","1460","",""
"172.16.255.1","10667","194.192.199.252","443","TCP","54","65700","0","",""
"172.16.255.1","50983","80.221.22.161","30425","UDP","76","","","42",""
"192.168.3.131","56292","65.54.95.68","80","TCP","66","8192","0","",""
"65.54.95.68","80","192.168.3.131","56292","TCP","66","65535","0","",""
"192.168.3.131","56292","65.54.95.68","80","TCP","54","65700","0","",""
"192.168.3.131","56292","65.54.95.68","80","HTTP","764","65700","710","","GET"
"65.54.95.68","80","192.168.3.131","56292","TCP","60","100736","0","",""
"65.54.95.68","80","192.168.3.131","56292","HTTP","222","100736","168","",""
"207.46.113.78","443","10.0.2.15","2542","TCP","1102","8760","1048","",""
"207.46.113.78","443","10.0.2.15","2542","TCP","1102","8760","1048","",""
"10.0.2.15","2542","207.46.113.78","443","TCP","54","64240","0","",""
"207.46.113.78","443","10.0.2.15","2542","TCP","1102","8760","1048","",""
"188.246.82.7","32291","172.16.255.1","50983","UDP","61","","","27",""
"172.16.255.1","10672","212.8.163.80","54900","TCP","66","8192","0","",""
"172.16.255.1","10673","212.8.163.80","54900","TCP","66","8192","0","",""
"172.16.255.1","50983","114.33.52.13","38843","UDP","76","","","42",""
"172.16.255.1","50983","92.224.118.42","50289","UDP","74","","","40",""
"172.16.255.1","50983","114.46.199.16","59468","UDP","74","","","40",""
"172.16.255.1","50983","212.50.66.122","52091","UDP","74","","","40",""
"207.46.113.78","443","10.0.2.15","2542","SSLv3","1379","8760","1325","",""
"10.0.2.15","2542","207.46.113.78","443","TCP","54","64240","0","",""
"10.0.2.15","2542","207.46.113.78","443","SSLv3","258","64240","204","",""
"207.46.113.78","443","10.0.2.15","2542","TCP","60","8760","0","",""
"10.0.2.15","2537","65.55.15.244","80","HTTP","947","63349","893","","GET"
"65.55.15.244","80","10.0.2.15","2537","TCP","60","8760","0","",""
"207.46.113.78","443","10.0.2.15","2542","SSLv3","121","8760","67","",""
"80.221.22.161","30425","172.16.255.1","50983","UDP","498","","","464",""
"65.55.15.244","80","10.0.2.15","2537","HTTP","1407","8760","1353","",""
"192.168.3.131","56292","65.54.95.68","80","TCP","54","65532","0","",""
"109.227.83.224","443","172.16.255.1","10671","TCP","60","66048","0","",""
"172.16.255.1","10671","109.227.83.224","443","TLSv1","64","66124","10","",""
"194.192.199.252","443","172.16.255.1","10667","TLSv1","1514","7168","1460","",""
"194.192.199.252","443","172.16.255.1","10667","TLSv1","1514","7168","1460","",""
"172.16.255.1","10667","194.192.199.252","443","TCP","54","65700","0","",""
"194.192.199.252","443","172.16.255.1","10667","TLSv1","1514","7168","1460","",""
"194.192.199.252","443","172.16.255.1","10667","TLSv1","1514","7168","1460","",""
"172.16.255.1","10667","194.192.199.252","443","TCP","54","65700","0","",""
"10.0.2.15","2537","65.55.15.244","80","TCP","54","64240","0","",""
"10.0.2.15","2542","207.46.113.78","443","TCP","54","64173","0","",""
"114.46.199.16","59468","172.16.255.1","50983","UDP","60","","","26",""
"114.33.52.13","38843","172.16.255.1","50983","UDP","60","","","26",""
"10.0.2.15","62310","10.0.2.3","53","DNS","74","","","40",""
"10.0.2.3","53","10.0.2.15","62310","DNS","160","","","126",""
"10.0.2.15","2543","65.55.116.184","80","TCP","62","64240","0","",""
"212.50.66.122","52091","172.16.255.1","50983","UDP","62","","","28",""
"172.16.255.1","10622","147.31.122.1","443","TCP","57","64916","3","",""
"10.0.2.15","2542","207.46.113.78","443","SSLv3","405","64173","351","",""
"10.0.2.15","2542","207.46.113.78","443","TCP","1514","64173","1460","",""
"10.0.2.15","2542","207.46.113.78","443","SSLv3","566","64173","512","",""
"207.46.113.78","443","10.0.2.15","2542","TCP","60","8760","0","",""
"207.46.113.78","443","10.0.2.15","2542","TCP","60","8760","0","",""
"109.227.83.224","443","172.16.255.1","10671","TLSv1","72","66048","18","",""
"65.55.116.184","80","10.0.2.15","2543","TCP","60","8192","0","",""
"10.0.2.15","2543","65.55.116.184","80","TCP","54","64240","0","",""
"10.0.2.15","2543","65.55.116.184","80","HTTP","828","64240","774","","GET"
"65.55.116.184","80","10.0.2.15","2543","TCP","60","8760","0","",""
"194.192.199.252","443","172.16.255.1","10667","TLSv1","1514","7168","1460","",""
"194.192.199.252","443","172.16.255.1","10667","TLSv1","1514","7168","1460","",""
"194.192.199.252","443","172.16.255.1","10667","TLSv1","1514","7168","1460","",""
"172.16.255.1","10667","194.192.199.252","443","TCP","54","65700","0","",""
"194.192.199.252","443","172.16.255.1","10667","TLSv1","1514","7168","1460","",""
"194.192.199.252","443","172.16.255.1","10667","TLSv1","1514","7168","1460","",""
"194.192.199.252","443","172.16.255.1","10667","TLSv1","1514","7168","1460","",""
"172.16.255.1","10667","194.192.199.252","443","TCP","54","65700","0","",""
"65.55.116.184","80","10.0.2.15","2543","HTTP","710","8760","656","",""
"65.55.116.184","80","10.0.2.15","2543","TCP","60","8760","0","",""
"10.0.2.15","2543","65.55.116.184","80","TCP","54","63584","0","",""
"10.0.2.15","2543","65.55.116.184","80","TCP","54","63584","0","",""
"65.55.116.184","80","10.0.2.15","2543","TCP","60","8760","0","",""
"10.0.2.15","59794","10.0.2.3","53","DNS","82","","","48",""
"147.31.122.1","443","172.16.255.1","10622","TCP","60","63788","0","",""
"172.16.255.1","10622","147.31.122.1","443","TLSv1","64","64916","10","",""
"172.16.255.1","10671","109.227.83.224","443","TCP","54","66108","0","",""
"207.46.113.78","443","10.0.2.15","2542","SSLv3","1006","8760","952","",""
"147.31.122.1","443","172.16.255.1","10622","TCP","60","63778","4","",""
"194.192.199.252","443","172.16.255.1","10667","TLSv1","1514","7168","1460","",""
"194.192.199.252","443","172.16.255.1","10667","TLSv1","1514","7168","1460","",""
"172.16.255.1","10667","194.192.199.252","443","TCP","54","65700","0","",""
"194.192.199.252","443","172.16.255.1","10667","TLSv1","1514","7168","1460","",""
"194.192.199.252","443","172.16.255.1","10667","TLSv1","1514","7168","1460","",""
"194.192.199.252","443","172.16.255.1","10667","TLSv1","1514","7168","1460","",""
"194.192.199.252","443","172.16.255.1","10667","TLSv1","1514","7168","1460","",""
"172.16.255.1","10667","194.192.199.252","443","TCP","54","65700","0","",""
"194.192.199.252","443","172.16.255.1","10667","TLSv1","1514","7168","1460","",""
